Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/24/2020 	_x86_64_	(48 CPU)

02:08:25 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:08:26 AM     all      0.00      0.00      0.02      0.06      0.00     99.92
02:08:26 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      10      0.00      0.00      0.00      3.00      0.00     97.00
02:08:26 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
02:08:26 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
